,Query,Code,replace_subsysname,replace_fngname,replace_scadades,replace_scadaname,replace_scadafno,replace_alarmno,replace_alarmdes,replace_feventdetails
44,Which wind turbine SCADA features does Zero degrees in the hub fault event relate to?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Zero degrees in the hub""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45,What SCADA features contribute to Zero degrees in the hub fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Zero degrees in the hub""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46,What SCADA features cause Zero degrees in the hub fault in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Zero degrees in the hub""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
63,Show specific corrective actions for Zero degrees in the hub failure in the wind turbine,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""Zero degrees in the hub""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
64,What are the specific corrective actions for Zero degrees in the hub fault event in the wind turbine?,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""Zero degrees in the hub""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
85,What are all wind turbine alarms and SCADA features related to the Zero degrees in the hub fault?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Zero degrees in the hub""})-[:RELATESTO]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43,What components are affected by the Very high wind direction misalignment. There is discrepancy between the wind vanes. fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Very high wind direction misalignment. There is discrepancy between the wind vanes.""})-[:AFFECTS]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44,Which wind turbine SCADA features does Very high wind direction misalignment. There is discrepancy between the wind vanes. fault event relate to?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Very high wind direction misalignment. There is discrepancy between the wind vanes.""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45,What SCADA features contribute to Very high wind direction misalignment. There is discrepancy between the wind vanes. fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Very high wind direction misalignment. There is discrepancy between the wind vanes.""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46,What SCADA features cause Very high wind direction misalignment. There is discrepancy between the wind vanes. fault in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Very high wind direction misalignment. There is discrepancy between the wind vanes.""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
63,Show specific corrective actions for Very high wind direction misalignment. There is discrepancy between the wind vanes. failure in the wind turbine,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""Very high wind direction misalignment. There is discrepancy between the wind vanes.""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
64,What are the specific corrective actions for Very high wind direction misalignment. There is discrepancy between the wind vanes. fault event in the wind turbine?,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""Very high wind direction misalignment. There is discrepancy between the wind vanes.""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
85,What are all wind turbine alarms and SCADA features related to the Very high wind direction misalignment. There is discrepancy between the wind vanes. fault?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Very high wind direction misalignment. There is discrepancy between the wind vanes.""})-[:RELATESTO]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43,What components are affected by the High or Low nacelle temperature fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High or Low nacelle temperature""})-[:AFFECTS]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44,Which wind turbine SCADA features does High or Low nacelle temperature fault event relate to?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High or Low nacelle temperature""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45,What SCADA features contribute to High or Low nacelle temperature fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High or Low nacelle temperature""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46,What SCADA features cause High or Low nacelle temperature fault in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High or Low nacelle temperature""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
63,Show specific corrective actions for High or Low nacelle temperature failure in the wind turbine,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High or Low nacelle temperature""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
64,What are the specific corrective actions for High or Low nacelle temperature fault event in the wind turbine?,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High or Low nacelle temperature""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
85,What are all wind turbine alarms and SCADA features related to the High or Low nacelle temperature fault?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High or Low nacelle temperature""})-[:RELATESTO]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43,What components are affected by the Low pressure in the gearbox fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Low pressure in the gearbox""})-[:AFFECTS]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44,Which wind turbine SCADA features does Low pressure in the gearbox fault event relate to?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Low pressure in the gearbox""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45,What SCADA features contribute to Low pressure in the gearbox fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Low pressure in the gearbox""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46,What SCADA features cause Low pressure in the gearbox fault in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Low pressure in the gearbox""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
63,Show specific corrective actions for Low pressure in the gearbox failure in the wind turbine,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""Low pressure in the gearbox""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
64,What are the specific corrective actions for Low pressure in the gearbox fault event in the wind turbine?,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""Low pressure in the gearbox""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
85,What are all wind turbine alarms and SCADA features related to the Low pressure in the gearbox fault?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Low pressure in the gearbox""})-[:RELATESTO]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43,What components are affected by the Oil level low in the gearbox fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Oil level low in the gearbox""})-[:AFFECTS]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44,Which wind turbine SCADA features does Oil level low in the gearbox fault event relate to?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Oil level low in the gearbox""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45,What SCADA features contribute to Oil level low in the gearbox fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Oil level low in the gearbox""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46,What SCADA features cause Oil level low in the gearbox fault in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Oil level low in the gearbox""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
63,Show specific corrective actions for Oil level low in the gearbox failure in the wind turbine,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""Oil level low in the gearbox""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
64,What are the specific corrective actions for Oil level low in the gearbox fault event in the wind turbine?,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""Oil level low in the gearbox""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
85,What are all wind turbine alarms and SCADA features related to the Oil level low in the gearbox fault?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""Oil level low in the gearbox""})-[:RELATESTO]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43,What components are affected by the High temperature on the gearbox oil fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox oil""})-[:AFFECTS]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44,Which wind turbine SCADA features does High temperature on the gearbox oil fault event relate to?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox oil""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45,What SCADA features contribute to High temperature on the gearbox oil fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox oil""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46,What SCADA features cause High temperature on the gearbox oil fault in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox oil""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
63,Show specific corrective actions for High temperature on the gearbox oil failure in the wind turbine,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High temperature on the gearbox oil""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
64,What are the specific corrective actions for High temperature on the gearbox oil fault event in the wind turbine?,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High temperature on the gearbox oil""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
85,What are all wind turbine alarms and SCADA features related to the High temperature on the gearbox oil fault?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox oil""})-[:RELATESTO]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43,What components are affected by the High temperature on the gearbox bearing fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox bearing""})-[:AFFECTS]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44,Which wind turbine SCADA features does High temperature on the gearbox bearing fault event relate to?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox bearing""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45,What SCADA features contribute to High temperature on the gearbox bearing fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox bearing""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46,What SCADA features cause High temperature on the gearbox bearing fault in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox bearing""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
63,Show specific corrective actions for High temperature on the gearbox bearing failure in the wind turbine,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High temperature on the gearbox bearing""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
64,What are the specific corrective actions for High temperature on the gearbox bearing fault event in the wind turbine?,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High temperature on the gearbox bearing""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
85,What are all wind turbine alarms and SCADA features related to the High temperature on the gearbox bearing fault?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High temperature on the gearbox bearing""})-[:RELATESTO]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43,"What components are affected by the High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms. fault event in the wind turbine?","MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms.""})-[:AFFECTS]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44,"Which wind turbine SCADA features does High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms. fault event relate to?","MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms.""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45,"What SCADA features contribute to High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms. fault event in the wind turbine?","MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms.""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46,"What SCADA features cause High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms. fault in the wind turbine?","MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms.""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
63,"Show specific corrective actions for High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms. failure in the wind turbine","MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms.""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
64,"What are the specific corrective actions for High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms. fault event in the wind turbine?","MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms.""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
85,"What are all wind turbine alarms and SCADA features related to the High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms. fault?","MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High RPM in the rotor or the generator. After one minute in EMERGENCY or STOP mode, the rotor speed should be over certain rpms.""})-[:RELATESTO]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43,What components are affected by the High speed in the generator. The generator speed is over the limits. fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High speed in the generator. The generator speed is over the limits.""})-[:AFFECTS]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44,Which wind turbine SCADA features does High speed in the generator. The generator speed is over the limits. fault event relate to?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High speed in the generator. The generator speed is over the limits.""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45,What SCADA features contribute to High speed in the generator. The generator speed is over the limits. fault event in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High speed in the generator. The generator speed is over the limits.""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46,What SCADA features cause High speed in the generator. The generator speed is over the limits. fault in the wind turbine?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High speed in the generator. The generator speed is over the limits.""})-[:RELATESTO]-(q:Feature) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
63,Show specific corrective actions for High speed in the generator. The generator speed is over the limits. failure in the wind turbine,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High speed in the generator. The generator speed is over the limits.""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
64,What are the specific corrective actions for High speed in the generator. The generator speed is over the limits. fault event in the wind turbine?,"MATCH(n:Corrective)-[:ACTION]-(p)-[:FOR]-(q{details:""High speed in the generator. The generator speed is over the limits.""}) RETURN p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
85,What are all wind turbine alarms and SCADA features related to the High speed in the generator. The generator speed is over the limits. fault?,"MATCH(n:FaultEvents)-[:TYPE]-(p{details:""High speed in the generator. The generator speed is over the limits.""})-[:RELATESTO]-(q) RETURN q",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
